Hash,Message,Hashes of parents,Is a merge commit?,List of modified files
eb3b5747c2498cd4174e6be0ae9130b41b466dd6,feat: improve bug report template with model selection and system info,['39cb0bb6519aa0b0111198d68469fa7ebc158e27'],False,['.github/ISSUE_TEMPLATE/bug_report.yml']
0e8e147b0a9913b8ed9490d5b5b0be555111201d,fix typos in prompts.py,['963c642a1b8f8a85ea5ecc4d9e386e641ba6d785'],False,['browser_use/agent/prompts.py']
e9a2d781dbededd102f257f6d815b37c12dfd4c8,fix typos in prompts.py,['0e8e147b0a9913b8ed9490d5b5b0be555111201d'],False,['browser_use/agent/prompts.py']
741a216e6580d55fb643bd88d323b98638418160,"Merge pull request #228 from ok-oldking/main

Fix typos in prompts.py","['963c642a1b8f8a85ea5ecc4d9e386e641ba6d785', 'e9a2d781dbededd102f257f6d815b37c12dfd4c8']",True,[]
ee9a2b98f17cf6adae1b67766dc699d20b5f98e7,"Merge pull request #210 from pratikpakhale/fix-highlight-toggle

fix: highlight elements arg in build-dom-tree script","['741a216e6580d55fb643bd88d323b98638418160', '74af98344078b175d81b9f5cf8fc3868442a0449']",True,[]
f6928747d5b2df59ae62420de8ed34a4e8a1b1da,Fix task instruction to be more clear and less likly end up in hallucination,['82884d6d64d1b4706cd867f2aa33fd1f79ab8506'],False,['browser_use/agent/message_manager/service.py']
407d83c10036e10f8218dee3eef0f3d57f615e84,"Merge pull request #235 from browser-use/Enhancement/Fix-task-instruction

Fix task instruction to be more clear and less likely end up in hallucination","['a6e1ac12c12ba2fa56bdf5fb00548df4e66821b4', 'f6928747d5b2df59ae62420de8ed34a4e8a1b1da']",True,[]
8942f9d33fb489942e95522f6f188cf531be941d,"Log llm name, pip version and errors",['a30e17c40c8e7c3c9e88f29ebc2d8186794254de'],False,"['browser_use/agent/service.py', 'browser_use/telemetry/views.py']"
2ae630697f934cf3128a38846a4e1f6ad0921033,Log nth error,['8942f9d33fb489942e95522f6f188cf531be941d'],False,['browser_use/telemetry/views.py']
00bdb6f10063e9b744033de5a986e3b82e04952e,"Merge pull request #237 from browser-use/telemetry/error-logging

Telemetry/error logging","['a30e17c40c8e7c3c9e88f29ebc2d8186794254de', 'daab09a95d9a3922017244059fae731ccc5c289a']",True,[]
fd93df4bd4888b22b918af8376da0afa9b41cc85,Fix source,['daab09a95d9a3922017244059fae731ccc5c289a'],False,"['browser_use/agent/service.py', 'pyproject.toml']"
d0c1bbdec85c586c77bf14951b07179fb3343a28,Merge main into hot-fix/source,"['fd93df4bd4888b22b918af8376da0afa9b41cc85', 'f1e4c158cdc1875eea337c7d5e213f1d9ffd2b0e']",True,[]
d02ff93c83dd405688f2aced264354eff973ad14,"Merge pull request #239 from browser-use/hot-fix/source

Hot fix/source","['f1e4c158cdc1875eea337c7d5e213f1d9ffd2b0e', 'd0c1bbdec85c586c77bf14951b07179fb3343a28']",True,[]
d24e157106f195c30e62db19d409882a2a8a5a6c,Fix default is not permitted,['d02ff93c83dd405688f2aced264354eff973ad14'],False,['browser_use/controller/views.py']
5af1bce4ba65810492246b246374c945631a1627,Fix amazon example,['1b48e45b0fb0c4cdd7363907f3046c7d9a884084'],False,['examples/amazon_search.py']
aea1d79b58472c7d3f9fefcfbc7e02a53d8d9c8d,Fix empty page,['5af1bce4ba65810492246b246374c945631a1627'],False,['browser_use/agent/prompts.py']
85742b0c90bf7a702ebd77bfc0188fafc0bd3d70,"Merge pull request #254 from browser-use/hot-fix/default-not-permitted

Hot fix/default not permitted","['d02ff93c83dd405688f2aced264354eff973ad14', '7e1a11970678b518e1b1d460c007a21a5ab5233f']",True,[]
832127d42402f5a2219cd89dfc89d509b3aa44dc,Fix 'cp932' codec can't encode character when using the option to save conversation to a file.,['a2dca9d91f7f70ce08ae9853d727f51f4ec5b0bc'],False,['browser_use/agent/service.py']
f4bec1e486850cda606f73c7590bc31ebaf0ca14,"Merge pull request #292 from yoichiro0abe/fix_cp932_codec_cant_encode_character

Fix 'cp932' codec can't encode character when using the option to sav…","['a2dca9d91f7f70ce08ae9853d727f51f4ec5b0bc', '832127d42402f5a2219cd89dfc89d509b3aa44dc']",True,[]
1a7df50a26d65f0890287d387874a579a419fe7e,"Merge pull request #277 from chidindu-ogbonna/patch-1

Include locale in BrowserContextConfig","['f4bec1e486850cda606f73c7590bc31ebaf0ca14', '92db04b7e13419a6a707b95c9ed19f336f750e55']",True,[]
8706e1898210362c20797596702962a2c041acac,"Merge pull request #300 from eltociear/patch-2

chore: update custom_system_prompt.py","['41dca9104b13caeb52b56f2c99d294f93b2b542a', '386dc3b29edbad9187724ab3348c5653278bd18c']",True,[]
ab8420a6b4ec14b43675079b741335850daa0ac3,Fix for newlines in css selector for attribute values,['8706e1898210362c20797596702962a2c041acac'],False,['browser_use/browser/context.py']
1267c4d275d752c9418f092bab20daae8084f00b,Fix for nested iframes,['8706e1898210362c20797596702962a2c041acac'],False,['browser_use/browser/context.py']
478f9a39f4401cdb1dbc74ed93a6d8313988149b,Fix: include tab chars to replacement,['ab8420a6b4ec14b43675079b741335850daa0ac3'],False,['browser_use/browser/context.py']
f1a3b95f754a2bf2e9db6f3103f520bea69f3515,add error handling in discord_api.py,['bc0fc4e9c2b4de9d03ac2cbdf87c65a808118190'],False,['examples/discord_api.py']
41ebcddab62c5fe4f1c6db31c7c19f331a485d29,Automaticlly detect function calling method to fix structured output for ChatOpenAI and upgrade to langchain-openai>=0.3.0,['8c090f2821b31b9dd3291a0cef023640ea1baa61'],False,"['browser_use/agent/message_manager/service.py', 'browser_use/agent/service.py', 'pyproject.toml']"
736bb8003d545ad775ebda54f50eb78e2f02a665,"Merge pull request #315 from browser-use/hot-fix/tool-calling-method

Hot fix/tool calling method","['7c5da2356264130429d02d781021c66917d34fe2', 'ea4456f153808562614480e6f7274825e24b9680']",True,[]
9700824546a4783cdc338d5f4f6703ae4e414ba8,Fix action names if no action is there,['ea4456f153808562614480e6f7274825e24b9680'],False,['browser_use/agent/views.py']
0698ed279d1631b368321febbedd3593e24baaf1,"Merge pull request #317 from browser-use/small-fixes

Fix action names if no action is there","['cfdf7decb58680c4245b0efd96b4e40f24e39bb8', '9700824546a4783cdc338d5f4f6703ae4e414ba8']",True,[]
0b46ca16ef72b8224a86dd751490fca83dc5a3ad,"Merge pull request #309 from neoromantic/bug/295-nested-iframes

Fix for nested iframes","['0698ed279d1631b368321febbedd3593e24baaf1', '1267c4d275d752c9418f092bab20daae8084f00b']",True,[]
3fd3beb4d52c8078b9a4b0945173d104777e2843,Merge branch 'bug/294-newlines-in-selectors' of https://github.com/neoromantic/browser-use into neoromantic-bug/294-newlines-in-selectors,"['0b46ca16ef72b8224a86dd751490fca83dc5a3ad', '478f9a39f4401cdb1dbc74ed93a6d8313988149b']",True,[]
e6ea3566cd62d7106e75724e7769497a0ed8a04f,"Merge pull request #319 from browser-use/neoromantic-bug/294-newlines-in-selectors

Neoromantic bug/294 newlines in selectors","['4932e16e6880d7713daea74e9d2fb95e99a8f96b', '3fd3beb4d52c8078b9a4b0945173d104777e2843']",True,[]
02f155efe8faafa09bcc9ad874259bbd09e29a5f,"Merge pull request #216 from sushil959465/main

Fix : Outdated workflow actions #214","['3682a5dc73e98dd6848fcca14d7c1673e1f7c68c', '953da8b009fb9606a372b88c7ef4ed69135c5689']",True,[]
a2af3cf6cb6694be1640b6a331bf85b6512f02b6,Fix version to resolve gemini,['7e45091496b5966f8b3600b0e91690d3a4fdefe5'],False,['pyproject.toml']
797c305a76574f9ebfa0daf64ac38f39fae33075,"Merge pull request #326 from browser-use/fix-versions

Fix version to resolve gemini","['7e45091496b5966f8b3600b0e91690d3a4fdefe5', 'a2af3cf6cb6694be1640b6a331bf85b6512f02b6']",True,[]
d35f4b821c8aaa1332bcea8edc164c8e12c173b1,Fix parameter in twitter example,['10224f4b88e0d788392ad6cc008704e9c751d5bd'],False,['examples/twitter_post_using_cookies.py']
f34f57d26663ba5dd4b510905a2e6566717acdbd,"changed the 'navigator.langagues' to return only 'en-US'; this prevents inconsistencies between the webworker and navigatot, which, when present, are an indicator of bot activity. A more correct solution would be to set it to self.config.locale, but that could be null.",['9e0e8472f153287844b666248f493ac37332d805'],False,['browser_use/browser/context.py']
e7c49bfcac2629d34fb5a6e0d732f0605a9a2ea0,Error handling for restricted domains,['66ea4a35098f3ca1d981c2ffc310bd11f9b4e631'],False,"['browser_use/browser/context.py', 'browser_use/browser/views.py', 'browser_use/controller/service.py', 'examples/restrict_urls.py']"
d8808f8e169f70d4d1f897067666838f3d0449e2,Fix: ollama.py example with AgentHistoryList type,['a5c61db5368a1fba3d7b78145efc79ea0895fe8e'],False,['examples/ollama.py']
ee317cd5102c96ecc34a6b6c8b6ea50d132a2f9e,Dont log an error when go back is not fully done,['a5c61db5368a1fba3d7b78145efc79ea0895fe8e'],False,['browser_use/browser/context.py']
cbf876be2a9782655917427c3abe671428ea7552,"Merge pull request #374 from browser-use/controller/fix-go-back

Dont log an error when go back is not fully done","['a5c61db5368a1fba3d7b78145efc79ea0895fe8e', 'ee317cd5102c96ecc34a6b6c8b6ea50d132a2f9e']",True,[]
97d86bc1aecef89e6e7aef03ac7e815f25642fc2,"Merge pull request #375 from browser-use/fix-button

Add button class to click","['cbf876be2a9782655917427c3abe671428ea7552', '9407ec3b6887233cab8e7801f1875f70b347b14f']",True,[]
66246bc0dbebace68554a0a51127bd73fce10664,"Merge pull request #373 from esthor/patch-1

Fix: ollama.py example with AgentHistoryList type","['fa42019e789dfff96c1a4f63cb738acbf718d7e9', 'd8808f8e169f70d4d1f897067666838f3d0449e2']",True,[]
f639a0089d0928ca9623e810d78089a03de683d1,"Merge pull request #369 from vvincent1234/fix/record_video_blur

define record_video_size","['66246bc0dbebace68554a0a51127bd73fce10664', 'beeac16dc60074dc14026274a2fb4d00743c64d8']",True,[]
aa667f64557ccac9d69cee716eb756408a078eb1,"added ""import json"" to browser_use/agent/message_manager/service.py

This fixes this issue: https://github.com/browser-use/browser-use/issues/371",['f639a0089d0928ca9623e810d78089a03de683d1'],False,['browser_use/agent/message_manager/service.py']
e786152a9b837f4d989dc368a42b7f5621dedc52,"Merge pull request #392 from bugdisclose/patch-1

Added SECURITY.md for responsible vulnerability disclosure.","['1fb11f5ad78dc3a37c92d2d0721c275d56a0862e', 'd93fcaec4de61d4f356487cf2cc27fbe61d67b48']",True,[]
effb7423265517240b7c680eba3755eb730c2d30,fix:windows connect browser error,['e786152a9b837f4d989dc368a42b7f5621dedc52'],False,['browser_use/browser/browser.py']
59e35970e9579656d3a607eee946df7fea7fb419,"Merge pull request #398 from browser-use/MagMueller-patch-2

Update pyproject.toml","['345fe0471415bde6640c8e34c560d086fc813bf8', 'd104c341e899d7a34b439122082a9c438e034911']",True,[]
91a471b1de2c703343a946d21e31b1ec67432a34,"Merge pull request #394 from vvincent1234/fix/win_connect_browser_err

fix:windows connect browser error","['59ec00a578b489ed3e58f49be38e67e4414c186e', 'effb7423265517240b7c680eba3755eb730c2d30']",True,[]
6ebe86de149486ba4ee3e6e9980700e15e409409,fix: log n_step in one line,['22a2711704bef22abe1c329fad02cc4e6c083401'],False,['browser_use/agent/service.py']
388c0c8c829bf8f7e3ab9249491bf16cd17c39c2,"Fixed broken links for prompt examples in README.md

I fixed the links that broke after reorganisation - 
the ones fixed are:
1. thank you letter in google docs
2. ML job finder
3. hugging face search

Note: kayak flight finder example did not have a link",['22a2711704bef22abe1c329fad02cc4e6c083401'],False,['README.md']
400c8b813ae34ca02c1bd1fd36e54f8ff9cd86e6,fix: enable downloads,['22a2711704bef22abe1c329fad02cc4e6c083401'],False,"['browser_use/browser/context.py', 'browser_use/controller/service.py', 'examples/features/download_file.py']"
7c93f6c0e822bd3670f21ea792f65469f3658575,fix: could not parse response on go_back action,['22a2711704bef22abe1c329fad02cc4e6c083401'],False,"['browser_use/controller/service.py', 'browser_use/controller/views.py']"
345ec7cfb8783418e6eb32ba8ea5419c0f847772,"Merge pull request #414 from EndlessHoper/patch-1

Fixed broken links for prompt examples in README.md","['22a2711704bef22abe1c329fad02cc4e6c083401', '388c0c8c829bf8f7e3ab9249491bf16cd17c39c2']",True,[]
6cfa63f53e5aad5b6f7ddbf9a68aedc791a02119,"Merge pull request #417 from j0yk1ll/go_back_error

fix: could not parse response on go_back action","['345ec7cfb8783418e6eb32ba8ea5419c0f847772', '7c93f6c0e822bd3670f21ea792f65469f3658575']",True,[]
d7265d796d6fa1d998b86e40f647776fd3498428,"Merge pull request #406 from VATALU/main

fix: log n_step in one line","['6cfa63f53e5aad5b6f7ddbf9a68aedc791a02119', '6ebe86de149486ba4ee3e6e9980700e15e409409']",True,[]
c2b1b98d20823dcf34f5eda8189fcbd72817bcc3,fix: Execute initial actions when rerun history,['0684ee5d5033863443b4c8d92f392d58a09726df'],False,"['.gitignore', 'browser_use/agent/service.py']"
70f5012ea73bef1af65e40c5a99cc7408fe12559,"fix: update README to reflect correct demo file path

Updated the README file to fix the incorrect path for running the demo. The demo file was moved in commit c7008a70c203a71f45ef0766bc23149cd00a8f95, but the README wasn't updated accordingly. Changed the path from `python examples/gradio_demo.py` to `python examples/ui/gradio_demo.py`.",['0684ee5d5033863443b4c8d92f392d58a09726df'],False,['README.md']
ab0ae2549c7cbc38008f83842e952574881afbb6,fix: Locate element by xpath when rerunning,['c2b1b98d20823dcf34f5eda8189fcbd72817bcc3'],False,"['browser_use/dom/history_tree_processor/service.py', 'browser_use/dom/history_tree_processor/view.py']"
7ccf09fb76a063e17e9cc10f406e8c3597e56cb8,fix: Locate element by xpath when rerunning,['0684ee5d5033863443b4c8d92f392d58a09726df'],False,"['browser_use/dom/history_tree_processor/service.py', 'browser_use/dom/history_tree_processor/view.py']"
de28a931e224c8a8a10671babd54da5a6fa10c5a,Fixed sonnet version,['6f7aac70521b937b66de51b3af9428d140de15ee'],False,['docs/customize/supported-models.mdx']
8fcb309709aafc55c572e0ee39a15322a6cd8da9,"Merge pull request #438 from browser-use/docs/update-sonnet

Fixed sonnet version","['6f7aac70521b937b66de51b3af9428d140de15ee', 'de28a931e224c8a8a10671babd54da5a6fa10c5a']",True,[]
8a0bddd140b42ff33f906a0f499a3c2426c8b6ba,"Merge pull request #452 from browser-use/MagMueller-patch-2

Update pyproject.toml","['86131113b44fd5770e4157947dfc276b058eb2a1', '028524a83b052ab6eca1c833165d044b255493e0']",True,[]
dc3574e8677323476f6582ce977653fd81227705,"Merge pull request #425 from pppp606/feature/agent-settings_sample_code_import_source

Fix incorrect import of BrowserContext in documentation example","['ab0deb3af1921ed72c933ce7cdf537609934b1c3', '6911d488286fd57074b62c9662dcb163605f2319']",True,[]
b3286738618fb65c23e24c51fcd2a6c2e02354bc,"Merge pull request #433 from VATALU/locate_by_xpath

fix: Locate element by xpath when rerunning","['dc3574e8677323476f6582ce977653fd81227705', '7ccf09fb76a063e17e9cc10f406e8c3597e56cb8']",True,[]
f613233aaa7103d968305c8c8c915011fd217938,"Merge pull request #429 from VATALU/main

fix: Execute initial actions when rerun history","['b3286738618fb65c23e24c51fcd2a6c2e02354bc', 'ab0ae2549c7cbc38008f83842e952574881afbb6']",True,[]
d9dd0a60cc16ddeb90c63095d9260cc4b2227918,"Merge pull request #430 from jiangzhuo/main

Fix README: Correct demo file path after directory restructuring","['f613233aaa7103d968305c8c8c915011fd217938', '70f5012ea73bef1af65e40c5a99cc7408fe12559']",True,[]
0cf850d7e8d72185a29317b53ab6a0a2b3fd283e,"Merge pull request #456 from browser-use/fix-extraction

Dont select body as clickable","['d9dd0a60cc16ddeb90c63095d9260cc4b2227918', '1f2bc5348eaf8a6dbc8593c6d3b982b335636372']",True,[]
086f0d90e261b40699c2b7100ada9e74b73d22fa,Fix logging formatter to handle non-string record names,['6d43287f5900931ad9b33f598ffaa97854c8038f'],False,['browser_use/logging_config.py']
f587f89467f314bed026dd0c02ee6060d8fac023,"Merge pull request #469 from Cfomodz/logging-split-error-cfomodz

Fix logging formatter to handle non-string record names","['85683c47e98915151eaa4a3fd6b83cc9b7de2784', '086f0d90e261b40699c2b7100ada9e74b73d22fa']",True,[]
49bfb4d77c9839d26c4cce34ad15c5930b759541,"Merge pull request #416 from j0yk1ll/enable_downloads

fix: enable downloads","['02e4ad59b957946e3d70027b822faa662ce3e931', '400c8b813ae34ca02c1bd1fd36e54f8ff9cd86e6']",True,[]
ce4cc8df986d72fd8d349dc284756849fad3807f,Check for google rate limit error,['71fe1a04e313817d1d8f20187b232520da01acf3'],False,['browser_use/agent/service.py']
01ce5360c7f51b244dccecfa7deaf6d5974a4556,"Merge pull request #477 from browser-use/rate-limit-error

Rate limit error","['49bfb4d77c9839d26c4cce34ad15c5930b759541', 'ce4cc8df986d72fd8d349dc284756849fad3807f']",True,[]
fa421c94f6f56eb3178ddb63cc0ab0b3dfcfe5fe,"Update README.md with minimum Python version 3.11

There is a error that says:

ERROR: Could not find a version that satisfies the requirement browser-use (from versions: none)
ERROR: No matching distribution found for browser-use

if you don't have Python 3.11",['ee957d85b004454e4ec04f7251c6dc06bbd0324f'],False,['README.md']
dce841193c2129f14e4f16b3aeaa4f6adcf5489f,Fix opening sensitive data docs page,['3a04547905920be7aaafd0a0d7c8566639b7f0c9'],False,['docs/customize/sensitive-data.mdx']
c3f6af784826d100a6d1b27c6f7458f49c9dc8b2,"Merge pull request #506 from nilsreichardt/fix-sensitive-data-docs

Fix opening sensitive data docs page","['3a04547905920be7aaafd0a0d7c8566639b7f0c9', 'dce841193c2129f14e4f16b3aeaa4f6adcf5489f']",True,[]
b39ba1e2ae96cc6f336f0ad8e5d5fb3ee4903d98,Fix early stopping - the model counts now until its done,['f92ab7f954834e23406ce1de7a670ed7085827d8'],False,['browser_use/agent/prompts.py']
